_id,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable,submittedDate,universityId,class._id
7bi8PtfD2gqw2ME8z,15,4,4,4,4,5,5,2017-01-27T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
xH87hohM73NJCnH5W,15,4,4,4,4,4,4,2017-01-27T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
TDBfkG2fk4H9CXTT6,15,4,3,3,4,2,3,2017-01-27T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
7kDvScQ7QEbo8cesY,15,4,3,2,3,2,5,2017-01-27T06:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
fWK6FXwLdFZQ8Aqvm,15,4,4,2,5,4,5,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
4n3RnLeEBh22jZvNW,15,5,4,3,3,3,4,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
vbTHY4avKm8QMLZfA,2,4,4,3,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
3qF3Q83jcHuDTafaH,12,3,4,3,3,3,4,2017-01-27T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
bFKAHoXmajujzjdwG,2,3,4,3,5,5,5,2017-01-27T05:00:00.000Z,Z2CofMdimLxC4KXWr,ohNmFsvcMSMSfduHe
FPj6oxDacJnhwcaGQ,3,5,5,5,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
44wMnNWSg8Hc95H7M,3,5,4,4,4,4,4,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
w73T3H76vy7EGDHaY,3,4,4,3,4,4,4,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
iXtXkpDje4z5Px5tg,3,5,4,2,4,4,4,2017-01-27T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
edM4WBxbpixH7zDjA,0,5,5,3,4,4,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
j6SqamH5mAWN2SYZk,3,5,3,2,4,2,4,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
2HraZXo9F7mbM5z7S,0,4,5,2,5,5,5,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
oXeiTZTDxCzq6kvFK,11,5,5,1,5,5,5,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
bpYMnJBmPGRioZJar,15,3,4,1,4,4,5,2017-02-26T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
uf6RnTsQ9RxdD4vpQ,3,4,5,1,4,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
ZLTcHhmkJ66HbqpP9,15,4,5,4,5,4,5,2017-01-27T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
htgm2EekgZv9B9uZd,7,5,5,5,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
fv6p4uHpLyyiTNCa7,2,3,5,4,5,5,5,2017-01-27T06:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
x8mziKBQyRgRjCcnk,3,3,5,5,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
twfBnmYdezo4D9nye,15,5,5,5,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
2YRi2YYyBQScZQiMH,2,3,5,4,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
qcgW8kMyRhEtCwZKW,12,4,5,4,5,5,5,2017-03-01T05:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
KTRNq7FKX32zFsxXi,15,3,5,3,5,5,5,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
6h8LPETgqN2ix5YyD,15,5,5,1,5,4,5,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
48iWWs6Nin3e5MW3d,12,3,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
hHcLrTkHGx8prfgDg,12,5,5,4,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
sTA79AzGswBQeXwMG,12,4,5,4,4,5,4,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
Pqw9LnS4vmQfq2Rsw,12,3,5,5,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
sPpeaXrQNmSdnBzRh,12,4,5,3,5,5,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
4HN3tcKdnL8F3oEpR,12,3,4,3,4,4,4,2017-01-27T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
d6Anh6qydCtZnYMHa,15,4,5,2,4,4,5,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
27PupK9f9od5Q8aFS,12,3,5,3,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
dEC39xGq5LjqXJKuc,11,3,3,3,3,3,3,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
CEXgdfLHyMP9Sz7YA,12,4,4,2,3,4,3,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
nH3uzoKv8LmzYzy4h,11,2,3,2,4,3,3,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
uEWx4QmTdgYtWQeju,12,5,3,4,5,4,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
zafawRk7zRjAQZ3KJ,12,5,4,1,3,4,4,2017-01-27T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
GYo4AkCEgfzqFhR5o,12,4,4,4,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
m8D8Ex7eE5dw9c8kh,12,3,3,3,4,4,4,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
soo9Roe7xCDhgkCMY,12,4,4,4,4,4,4,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
rHnaPMLTicGZjHqKk,12,4,4,4,4,4,4,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
wRPmsqYgGiQZaFMe6,12,2,4,4,4,4,4,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
tnQ5gpsee3nsQDBZa,12,5,4,4,5,4,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
uX3edMGmY4HWZz3Zd,12,4,5,4,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
PaDuqSMaZryE5dsaT,12,3,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
t7E7yrw5XzMeR4uma,12,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
FabHjm6SKZFtXMdDY,12,2,3,1,2,3,3,2017-02-26T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
9N5vL4ZB7KaBbFJtx,12,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,Z2CofMdimLxC4KXWr,YJSMMScTo4RisJaQ8
rt8x5NybvJbSwhQjH,0,5,5,5,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
SJxZfHcnD6kZ6gcbg,11,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
jW99gQCDzvR7dgAwm,12,3,5,5,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
YMCJz3bZGL4A7dZwA,12,4,4,2,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
mq6xgFpk5meuguYLy,12,4,3,4,4,4,4,2017-01-28T05:00:00.000Z,Z2CofMdimLxC4KXWr,ohNmFsvcMSMSfduHe
H3gPHkMzARjbMdbvg,12,5,3,1,1,2,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
HkdKLoFEjh6GwKgmR,15,5,3,1,4,4,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
hTSxrch4aZqBfJBzS,3,5,5,2,4,4,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
X34CdPfdaPfLeYxvp,1,2,3,2,3,3,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
qS3RZbPXRZATBbqWx,3,4,5,3,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
ZfSJuneBbrfCT7AJT,2,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,qwQQStRDnMKuetbJr
rEeTiC5W8QBE36Rnh,11,3,3,3,3,3,3,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
dn5yqp3KvGFqWQP25,15,3,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
otDR74Qq3iv7LtGFk,12,4,3,1,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
DWQohSSrknqR89HoH,13,5,3,1,3,3,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,yPcZdj2Kdcj3XAfm5
HKhLsConDywuZmXgM,12,3,3,2,3,3,4,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
hr5KcdCh3w7BfNShe,12,3,3,4,3,1,4,2017-03-04T05:00:00.000Z,8cwYYc5m87jzXPXKc,xHx5PRAtTzy2rYBvB
QCd5uw6ZLzjDPMy5M,13,3,5,3,4,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
RCFBPLuSamow6Ngyd,4,3,5,3,4,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
JWHSSxJ5MccgyMvbG,4,2,5,4,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
QtX9YgbEktBya4e4P,4,5,5,4,5,5,5,2017-01-28T06:00:00.000Z,FyrZcXJXRpFbPhAfz,E5aXRNsCuYA3E4jWG
htPc7c5JSJdReXydb,4,3,5,4,5,5,5,2017-01-28T06:00:00.000Z,re2oaamkCc36r9Wqt,8RPS4de2S3t2T3YCM
RpzihybN8QSi6ZA6Y,4,3,3,4,4,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
4nWarGwRHQgDqPDvB,12,5,4,3,3,3,4,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
qzhihJs8yx2corNu2,2,3,4,3,4,4,5,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
sHgJ3r2LNtFXqkYL3,2,3,4,4,4,4,5,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
RZQgnf58HwDZt8PFs,2,3,4,4,4,4,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
SgR22BR5Wr2kGHQ3L,2,3,4,4,4,4,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
7g9FAHbriCxHEqsv7,2,3,4,4,4,4,5,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
4du8E8SJ8TXgijvr3,2,3,4,4,4,4,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
s8vTmB4aztcPNP9Yp,2,3,4,4,4,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
uR2Paxv63fbbD7Fuz,2,3,4,4,4,4,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
ZFqbqbuau94BbAMrG,15,5,2,2,4,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
dGSdgs7fnT3ChYNPs,3,4,3,3,4,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
iqPLxbaByKsYL4opg,4,3,5,2,4,5,5,2017-01-28T08:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
KgBvm2So8bjHiEe6o,1,4,5,4,5,4,4,2017-03-05T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ENrafF5eWegbifnAi
DLojZopDjPrNdaqAW,13,4,4,4,4,4,4,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
MsT9c2CY6hfSwT4Gs,10,3,3,3,3,3,3,2017-02-12T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
AfHYkNx2wdNdpgXHX,18,4,5,3,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
JNyTJLzJD9rNBXHW8,2,4,4,2,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
NahB9KhPaBcCHtofG,10,3,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
S8ekp9zxw7cZuqvZH,4,4,4,4,4,4,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
nbzPEinHmxMz4Dwse,3,3,4,3,4,4,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
PqkcSARQ92ixXZibG,0,3,3,3,3,3,3,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
TeAvT5pt8osz6MSSC,18,4,5,3,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
JHMqA8ruWTmpNcTr2,10,4,4,5,4,3,4,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
ux7FigAs4eA2a27sr,10,3,4,3,5,4,4,2017-01-28T06:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
4py7ADa3wBKBv8jpp,13,3,5,2,3,3,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
ZaPku6hcMEeCyc7Eq,4,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
43a2vDrvhA4gjq4BD,2,4,2,2,3,3,5,2017-02-25T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
nsCApoEz97ksMSpfq,11,3,5,5,5,5,5,2017-01-28T08:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
oaghhpemdb8SJteCC,3,4,5,2,4,4,5,2017-01-28T05:00:00.000Z,Z2CofMdimLxC4KXWr,ohNmFsvcMSMSfduHe
KjgPtkabCHDkdEXoq,5,3,4,2,4,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
BZ35eKXcQx5Q46Jbf,10,3,4,3,4,3,4,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
spvsYQWcZgQM2mzFz,2,2,3,3,3,3,3,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
WZGAs8mQA5cAQ92ai,7,4,5,4,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
qWosAa9b9LPZZeDJC,1,5,5,3,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
326mY4B8rYL7y9KcE,1,4,5,2,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
afNExLfKMiqXFzv2i,14,4,5,5,3,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
tAAtcjW3CaE33vuhY,14,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
BmZNzRn4NBdkLDdtj,5,5,4,3,3,3,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
Cihw5vXbNwa7DyvPo,18,4,4,2,3,3,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
kzvtT4Edk8gFJ8Y59,12,3,5,2,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
nBuBCzXbxNZSESF4K,18,3,4,3,3,3,4,2017-01-28T08:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
gWd9BEeTWDZwS4XjE,18,3,5,3,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
bd4erHEtxusuWyKRa,12,2,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
7BqeYouGEW5Enhphx,12,5,3,2,2,4,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
2h8a7Wcn33zy5HvDm,5,2,3,3,2,2,3,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
hEHT48PHMBq23psoN,18,3,5,4,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
AaDufYDemRc2uHBjh,18,4,5,3,4,4,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
EktdaNgqRFNjigpgZ,18,5,5,1,5,5,5,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
DzJYnMEKwXXcMMezZ,18,4,4,4,4,4,4,2017-03-04T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
596bJwnaXYCM9sQiM,18,3,5,5,5,5,5,2017-03-07T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
A7NCDTxuzp855o74i,14,5,5,4,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
7H7AidzJaj8TQQj5z,3,4,4,3,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
GSrTd23n5Z8r92d2h,2,4,4,4,5,5,5,2017-02-25T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
QQfd8pmDDnomG5mym,1,5,5,4,2,4,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
fZECZHuGvRHkshspL,1,4,5,4,5,5,5,2017-01-28T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
Fs7ziSeWwPJy7j99i,14,4,4,4,4,4,4,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
2jwib8aZAidtgr3in,14,5,5,5,5,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
KcQNEaMg9LtPvWnKt,14,5,3,1,1,2,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
m4SR4oYEwXxAe4caB,18,4,4,4,4,5,5,2017-01-28T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
kynmo2QM8oH4Q7iyf,15,3,3,3,3,3,3,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
pEbr4Hn9QxSCwmicx,14,2,3,2,2,2,3,2017-01-28T08:00:00.000Z,wEYz76ngTMEsrQtm2,wE4hB2XFCQypCiyuF
FragR88Zmx2kqLZR4,15,4,4,3,4,4,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
LycftYLNEw2D4pCcH,15,4,5,3,5,4,5,2017-01-29T05:00:00.000Z,rhvWsCs6E9RPWbm8b,ZSapvuKgqTGFRan5N
yvD65rgyi2HXEQLJ5,18,3,5,2,4,4,4,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
XL5ZZnqpEL2xh6spx,11,4,4,3,5,4,5,2017-01-29T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
45XLiw3q9vu2EJdsq,7,4,4,3,5,5,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
K6nf74WurL83YHQ7D,13,5,4,3,3,3,4,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
aA43gG62drhWy2zzc,15,3,5,5,5,5,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,XGAwpZ3P9XnRhHR5Y
BaJHc8M8EZ2C2MrpT,14,3,5,3,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
ZWaZ9yHGT5XNhNLp2,15,2,3,3,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
nD7BFvR59HEuxXv4K,15,3,5,4,5,5,5,2017-01-29T08:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
RAMJFCg7gMQ6mL8ME,15,4,4,3,5,4,4,2017-01-29T08:00:00.000Z,wEYz76ngTMEsrQtm2,m69RipCt4rfqzokuW
s5WCWSRu2D4YGdASR,15,4,4,3,5,4,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
mquviwGGN2BpduNuQ,15,2,1,2,4,3,3,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
oY45h9RLEWDQHFXNt,15,3,5,5,5,5,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
rDuQLZi2q8fparRkD,15,3,4,4,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
XuAWBndNdZfFLgXnD,4,3,3,3,3,3,4,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
GkCYoSWAyP378hRdn,4,2,4,4,3,3,4,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
EXHdu7a74ERob2zPz,4,4,3,1,3,4,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
B8rcHr92dr9Bocom8,4,4,4,3,3,3,3,2017-02-25T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
WNciRvDbkge3fSMDC,6,1,5,5,3,5,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
CwtDAub3Q42P8CpzL,3,4,5,3,4,4,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
hkdQMxhA94kRomSSz,3,4,5,5,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
n6qZoXyurBZXiEC46,3,4,5,2,5,4,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
M2PwKRRYRoHzQJdNc,1,5,5,1,5,5,5,2017-01-29T08:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
JxLorNbr8XNRiNbRr,15,5,5,5,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,qZF4ZauZdCw4cPjRg
dHzTnStnjnzfAkHgK,15,3,3,3,3,3,3,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
QLmzx3AQwdWhXZiYq,15,2,2,2,4,3,4,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
rwtxPtXyKEL9t4XYT,15,4,4,4,5,5,5,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
D34DeniEbeg8ZzsDR,15,4,5,2,5,5,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
JgHvA8NAjddEeN7S4,15,4,4,4,5,4,5,2017-01-29T06:00:00.000Z,re2oaamkCc36r9Wqt,CuY6nwGhnhhHEkxMv
Dayn85kg4rx6kvBjB,15,3,4,3,4,4,3,2017-01-29T05:00:00.000Z,jT8CCfJRYuiukiEMB,XGAwpZ3P9XnRhHR5Y
34SbWrjTTFT83sNHu,15,3,4,3,4,4,4,2017-01-29T06:00:00.000Z,FyrZcXJXRpFbPhAfz,2g7EEa8Aqyuo5JPCG
